"B00000346_21I6LU_20150527_111813E	2015-05-27_11-18-13	Indoors	"
"B00000347_21I6LU_20150527_111848E	2015-05-27_11-18-48	Indoors	"
"B00000348_21I6LU_20150527_111922E	2015-05-27_11-19-21	Indoors	"
"B00000349_21I6LU_20150527_111956E	2015-05-27_11-19-56	Indoors	"
"B00000350_21I6LU_20150527_112029E	2015-05-27_11-20-29	Indoors	"
"B00000351_21I6LU_20150527_112104E	2015-05-27_11-21-04	Indoors	"
"B00000352_21I6LU_20150527_112137E	2015-05-27_11-21-37	Indoors	"
"B00000353_21I6LU_20150527_112210E	2015-05-27_11-22-10	Indoors	"
"B00000354_21I6LU_20150527_112245E	2015-05-27_11-22-45	Indoors	"
"B00000355_21I6LU_20150527_112318E	2015-05-27_11-23-18	Indoors	"
"B00000356_21I6LU_20150527_112357E	2015-05-27_11-23-57	Indoors	"
"B00000357_21I6LU_20150527_112437E	2015-05-27_11-24-36	Indoors	"
"B00000358_21I6LU_20150527_112509E	2015-05-27_11-25-09	Indoors	"
"B00000359_21I6LU_20150527_112549E	2015-05-27_11-25-48	Indoors	"
"B00000360_21I6LU_20150527_112627E	2015-05-27_11-26-27	Indoors	"
"B00000361_21I6LU_20150527_112703E	2015-05-27_11-27-02	Indoors	"
"B00000362_21I6LU_20150527_112735E	2015-05-27_11-27-35	Indoors	"
"B00000363_21I6LU_20150527_112814E	2015-05-27_11-28-14	Indoors	"
"B00000364_21I6LU_20150527_112855E	2015-05-27_11-28-55	Indoors	"
"B00000365_21I6LU_20150527_112934E	2015-05-27_11-29-34	Indoors	"
"B00000366_21I6LU_20150527_113007E	2015-05-27_11-30-07	Indoors	"
"B00000367_21I6LU_20150527_113048E	2015-05-27_11-30-48	Indoors	"
"B00000368_21I6LU_20150527_113121E	2015-05-27_11-31-21	Indoors	"
"B00000369_21I6LU_20150527_113156E	2015-05-27_11-31-56	Indoors	"
"B00000370_21I6LU_20150527_113232E	2015-05-27_11-32-31	Indoors	"
"B00000371_21I6LU_20150527_113310E	2015-05-27_11-33-10	Indoors	"
"B00000372_21I6LU_20150527_113351E	2015-05-27_11-33-51	Indoors	"
"B00000373_21I6LU_20150527_113427E	2015-05-27_11-34-26	Indoors	"
"B00000374_21I6LU_20150527_113505E	2015-05-27_11-35-05	Indoors	"
"B00000375_21I6LU_20150527_113547E	2015-05-27_11-35-46	Indoors	"
"B00000376_21I6LU_20150527_113624E	2015-05-27_11-36-23	Indoors	"
"B00000377_21I6LU_20150527_113706E	2015-05-27_11-37-06	Indoors	"
"B00000378_21I6LU_20150527_113742E	2015-05-27_11-37-42	Outdoors	"
"B00000379_21I6LU_20150527_113817E	2015-05-27_11-38-17	Indoors	"
"B00000380_21I6LU_20150527_113853E	2015-05-27_11-38-52	Indoors	"
"B00000381_21I6LU_20150527_113933E	2015-05-27_11-39-33	Indoors	"
"B00000382_21I6LU_20150527_114010E	2015-05-27_11-40-10	Indoors	"
"B00000383_21I6LU_20150527_114042E	2015-05-27_11-40-41	Indoors	"
"B00000384_21I6LU_20150527_114121E	2015-05-27_11-41-20	Indoors	"
"B00000385_21I6LU_20150527_114202E	2015-05-27_11-42-01	Indoors	"
"B00000386_21I6LU_20150527_114237E	2015-05-27_11-42-36	Indoors	"
"B00000387_21I6LU_20150527_114309E	2015-05-27_11-43-09	Indoors	"
"B00000388_21I6LU_20150527_114351E	2015-05-27_11-43-50	Indoors	"
"B00000389_21I6LU_20150527_114429E	2015-05-27_11-44-28	Indoors	"
"B00000390_21I6LU_20150527_114501E	2015-05-27_11-45-00	Indoors	"
"B00000391_21I6LU_20150527_114543E	2015-05-27_11-45-42	Indoors	"
"B00000392_21I6LU_20150527_114616E	2015-05-27_11-46-15	Indoors	"
"B00000393_21I6LU_20150527_114655E	2015-05-27_11-46-55	Indoors	"
"B00000394_21I6LU_20150527_114736E	2015-05-27_11-47-36	Indoors	"
"B00000395_21I6LU_20150527_114806E	2015-05-27_11-48-06	Indoors	"
"B00000396_21I6LU_20150527_114848E	2015-05-27_11-48-47	Indoors	"
"B00000397_21I6LU_20150527_114923E	2015-05-27_11-49-23	Indoors	"
"B00000398_21I6LU_20150527_115002E	2015-05-27_11-50-02	Indoors	"
"B00000399_21I6LU_20150527_115039E	2015-05-27_11-50-39	Indoors	"
"B00000400_21I6LU_20150527_115111E	2015-05-27_11-51-11	Indoors	"
"B00000401_21I6LU_20150527_115150E	2015-05-27_11-51-49	Indoors	"
"B00000402_21I6LU_20150527_115222E	2015-05-27_11-52-22	Outdoors	"
"B00000403_21I6LU_20150527_115303E	2015-05-27_11-53-03	Outdoors	"
"B00000404_21I6LU_20150527_115340E	2015-05-27_11-53-40	Outdoors	"
"B00000405_21I6LU_20150527_115417E	2015-05-27_11-54-16	Outdoors	"
"B00000406_21I6LU_20150527_115456E	2015-05-27_11-54-56	Indoors	"
"B00000407_21I6LU_20150527_115537E	2015-05-27_11-55-37	Indoors	"
"B00000408_21I6LU_20150527_115616E	2015-05-27_11-56-16	Indoors	"
"B00000409_21I6LU_20150527_115649E	2015-05-27_11-56-49	Indoors	"
"B00000410_21I6LU_20150527_115723E	2015-05-27_11-57-23	Indoors	"
"B00000411_21I6LU_20150527_115803E	2015-05-27_11-58-03	Indoors	"
"B00000412_21I6LU_20150527_115839E	2015-05-27_11-58-38	Indoors	"
"B00000413_21I6LU_20150527_115911E	2015-05-27_11-59-11	Indoors	"
"B00000414_21I6LU_20150527_115950E	2015-05-27_11-59-50	Indoors	"
"B00000415_21I6LU_20150527_120025E	2015-05-27_12-00-25	Indoors	"
"B00000416_21I6LU_20150527_120106E	2015-05-27_12-01-06	Indoors	"
"B00000417_21I6LU_20150527_120141E	2015-05-27_12-01-41	Indoors	"
"B00000418_21I6LU_20150527_120222E	2015-05-27_12-02-22	Indoors	"
"B00000419_21I6LU_20150527_120257E	2015-05-27_12-02-57	Indoors	"
"B00000420_21I6LU_20150527_120336E	2015-05-27_12-03-36	Indoors	"
"B00000421_21I6LU_20150527_120417E	2015-05-27_12-04-17	Indoors	"
"B00000422_21I6LU_20150527_120458E	2015-05-27_12-04-58	Indoors	"
"B00000423_21I6LU_20150527_120533E	2015-05-27_12-05-33	Indoors	"
"B00000424_21I6LU_20150527_120612E	2015-05-27_12-06-12	Indoors	"
"B00000425_21I6LU_20150527_120643E	2015-05-27_12-06-43	Indoors	"
"B00000426_21I6LU_20150527_120714E	2015-05-27_12-07-14	Indoors	"
"B00000427_21I6LU_20150527_120751E	2015-05-27_12-07-51	Indoors	"
"B00000428_21I6LU_20150527_120822E	2015-05-27_12-08-22	Indoors	"
"B00000429_21I6LU_20150527_120901E	2015-05-27_12-09-01	Indoors	"
"B00000430_21I6LU_20150527_120936E	2015-05-27_12-09-36	Indoors	"
"B00000431_21I6LU_20150527_121010E	2015-05-27_12-10-09	Indoors	"
"B00000432_21I6LU_20150527_121040E	2015-05-27_12-10-40	Indoors	"
"B00000433_21I6LU_20150527_121113E	2015-05-27_12-11-13	Indoors	"
"B00000434_21I6LU_20150527_121145E	2015-05-27_12-11-45	Indoors	"
"B00000435_21I6LU_20150527_121217E	2015-05-27_12-12-17	Indoors	"
"B00000436_21I6LU_20150527_121249E	2015-05-27_12-12-49	Indoors	"
"B00000437_21I6LU_20150527_121327E	2015-05-27_12-13-26	Indoors	"
"B00000438_21I6LU_20150527_121405E	2015-05-27_12-14-05	Indoors	"
"B00000439_21I6LU_20150527_121447E	2015-05-27_12-14-47	Indoors	"
"B00000440_21I6LU_20150527_121523E	2015-05-27_12-15-22	Outdoors	"
"B00000441_21I6LU_20150527_121601E	2015-05-27_12-16-01	Outdoors	"
"B00000442_21I6LU_20150527_121642E	2015-05-27_12-16-42		"
"B00000443_21I6LU_20150527_121723E	2015-05-27_12-17-23	Outdoors	"
"B00000444_21I6LU_20150527_121802E	2015-05-27_12-18-02	Outdoors	"
"B00000445_21I6LU_20150527_121842E	2015-05-27_12-18-42	Indoors	"
"B00000446_21I6LU_20150527_121921E	2015-05-27_12-19-20	Indoors	"
"B00000447_21I6LU_20150527_121955E	2015-05-27_12-19-55	Indoors	"
"B00000448_21I6LU_20150527_122034E	2015-05-27_12-20-34	Indoors	"
"B00000449_21I6LU_20150527_122110E	2015-05-27_12-21-10	Indoors	"
"B00000450_21I6LU_20150527_122142E	2015-05-27_12-21-42	Indoors	"
"B00000451_21I6LU_20150527_122221E	2015-05-27_12-22-21	Indoors	"
"B00000452_21I6LU_20150527_122300E	2015-05-27_12-23-00	Indoors	"
"B00000453_21I6LU_20150527_122335E	2015-05-27_12-23-35	Indoors	"
"B00000454_21I6LU_20150527_122406E	2015-05-27_12-24-06	Indoors	"
"B00000455_21I6LU_20150527_122437E	2015-05-27_12-24-37	Indoors	"
"B00000456_21I6LU_20150527_122508E	2015-05-27_12-25-08	Indoors	"
"B00000457_21I6LU_20150527_122547E	2015-05-27_12-25-47	Indoors	"
"B00000458_21I6LU_20150527_122629E	2015-05-27_12-26-29	Indoors	"
"B00000459_21I6LU_20150527_122709E	2015-05-27_12-27-09	Indoors	"
"B00000460_21I6LU_20150527_122747E	2015-05-27_12-27-47	Indoors	"
"B00000461_21I6LU_20150527_122828E	2015-05-27_12-28-27	Indoors	"
"B00000462_21I6LU_20150527_122909E	2015-05-27_12-29-08	Indoors	"
"B00000463_21I6LU_20150527_122942E	2015-05-27_12-29-41	Indoors	"
"B00000464_21I6LU_20150527_123022E	2015-05-27_12-30-22	Indoors	"
"B00000465_21I6LU_20150527_123104E	2015-05-27_12-31-04	Outdoors	"
"B00000466_21I6LU_20150527_123136E	2015-05-27_12-31-36	Non codable	"
"B00000467_21I6LU_20150527_123209E	2015-05-27_12-32-09	Non codable	"
"B00000468_21I6LU_20150527_123241E	2015-05-27_12-32-41	Non codable	"
"B00000469_21I6LU_20150527_123319E	2015-05-27_12-33-19	Non codable	"
"B00000470_21I6LU_20150527_123352E	2015-05-27_12-33-52	Non codable	"
"B00000471_21I6LU_20150527_123423E	2015-05-27_12-34-23	Non codable	"
"B00000472_21I6LU_20150527_123454E	2015-05-27_12-34-54	Non codable	"
"B00000473_21I6LU_20150527_123527E	2015-05-27_12-35-27	Non codable	"
"B00000474_21I6LU_20150527_123557E	2015-05-27_12-35-57	Non codable	"
"B00000475_21I6LU_20150527_123628E	2015-05-27_12-36-28	Non codable	"
"B00000476_21I6LU_20150527_123659E	2015-05-27_12-36-59	Non codable	"
"B00000477_21I6LU_20150527_123730E	2015-05-27_12-37-30	Non codable	"
"B00000478_21I6LU_20150527_123801E	2015-05-27_12-38-01	Non codable	"
"B00000479_21I6LU_20150527_123832E	2015-05-27_12-38-32	Non codable	"
"B00000480_21I6LU_20150527_123903E	2015-05-27_12-39-03	Non codable	"
"B00000481_21I6LU_20150527_123934E	2015-05-27_12-39-34	Non codable	"
"B00000482_21I6LU_20150527_124005E	2015-05-27_12-40-05	Non codable	"
"B00000483_21I6LU_20150527_124036E	2015-05-27_12-40-36	Non codable	"
"B00000484_21I6LU_20150527_124107E	2015-05-27_12-41-07	Non codable	"
"B00000485_21I6LU_20150527_124138E	2015-05-27_12-41-38	Non codable	"
"B00000486_21I6LU_20150527_124209E	2015-05-27_12-42-09	Non codable	"
"B00000487_21I6LU_20150527_124240E	2015-05-27_12-42-40	Non codable	"
"B00000488_21I6LU_20150527_124311E	2015-05-27_12-43-11	Non codable	"
"B00000489_21I6LU_20150527_124342E	2015-05-27_12-43-42	Non codable	"
"B00000490_21I6LU_20150527_124412E	2015-05-27_12-44-12	Non codable	"
"B00000491_21I6LU_20150527_124443E	2015-05-27_12-44-43	Non codable	"
"B00000492_21I6LU_20150527_124514E	2015-05-27_12-45-14	Non codable	"
"B00000493_21I6LU_20150527_124544E	2015-05-27_12-45-44	Non codable	"
"B00000494_21I6LU_20150527_124615E	2015-05-27_12-46-15	Non codable	"
"B00000495_21I6LU_20150527_124646E	2015-05-27_12-46-46	Non codable	"
"B00000496_21I6LU_20150527_124716E	2015-05-27_12-47-16	Non codable	"
"B00000497_21I6LU_20150527_124747E	2015-05-27_12-47-47	Non codable	"
"B00000498_21I6LU_20150527_124818E	2015-05-27_12-48-18	Non codable	"
"B00000499_21I6LU_20150527_124848E	2015-05-27_12-48-48	Non codable	"
"B00000500_21I6LU_20150527_124919E	2015-05-27_12-49-19	Non codable	"
"B00000501_21I6LU_20150527_124950E	2015-05-27_12-49-50	Non codable	"
"B00000502_21I6LU_20150527_125021E	2015-05-27_12-50-21	Non codable	"
"B00000503_21I6LU_20150527_125051E	2015-05-27_12-50-51	Non codable	"
"B00000504_21I6LU_20150527_125122E	2015-05-27_12-51-22	Non codable	"
"B00000505_21I6LU_20150527_125153E	2015-05-27_12-51-53	Non codable	"
"B00000506_21I6LU_20150527_125224E	2015-05-27_12-52-24	Non codable	"
"B00000507_21I6LU_20150527_125254E	2015-05-27_12-52-54	Non codable	"
"B00000508_21I6LU_20150527_125325E	2015-05-27_12-53-25	Indoors	"
"B00000509_21I6LU_20150527_125404E	2015-05-27_12-54-04	Indoors	"
"B00000510_21I6LU_20150527_125434E	2015-05-27_12-54-34	Indoors	"
"B00000511_21I6LU_20150527_125505E	2015-05-27_12-55-05	Indoors	"
"B00000512_21I6LU_20150527_125536E	2015-05-27_12-55-36	Indoors	"
"B00000513_21I6LU_20150527_125607E	2015-05-27_12-56-07	Indoors	"
"B00000514_21I6LU_20150527_125638E	2015-05-27_12-56-38	Indoors	"
"B00000515_21I6LU_20150527_125709E	2015-05-27_12-57-09	Indoors	"
"B00000516_21I6LU_20150527_125740E	2015-05-27_12-57-40	Indoors	"
"B00000517_21I6LU_20150527_125811E	2015-05-27_12-58-11	Indoors	"
"B00000518_21I6LU_20150527_125842E	2015-05-27_12-58-42	Indoors	"
"B00000519_21I6LU_20150527_125913E	2015-05-27_12-59-13	Indoors	"
"B00000520_21I6LU_20150527_125944E	2015-05-27_12-59-44	Indoors	"
"B00000521_21I6LU_20150527_130015E	2015-05-27_13-00-15	Indoors	"
"B00000522_21I6LU_20150527_130046E	2015-05-27_13-00-46	Indoors	"
"B00000523_21I6LU_20150527_130117E	2015-05-27_13-01-17	Indoors	"
"B00000524_21I6LU_20150527_130148E	2015-05-27_13-01-48	Indoors	"
"B00000525_21I6LU_20150527_130219E	2015-05-27_13-02-19	Indoors	"
"B00000526_21I6LU_20150527_130250E	2015-05-27_13-02-50	Indoors	"
"B00000527_21I6LU_20150527_130321E	2015-05-27_13-03-21	Indoors	"
"B00000528_21I6LU_20150527_130352E	2015-05-27_13-03-52	Indoors	"
"B00000529_21I6LU_20150527_130423E	2015-05-27_13-04-23	Indoors	"
"B00000530_21I6LU_20150527_130454E	2015-05-27_13-04-54	Indoors	"
"B00000531_21I6LU_20150527_130525E	2015-05-27_13-05-25	Indoors	"
"B00000532_21I6LU_20150527_130556E	2015-05-27_13-05-56	Indoors	"
"B00000533_21I6LU_20150527_130626E	2015-05-27_13-06-26	Indoors	"
"B00000534_21I6LU_20150527_130656E	2015-05-27_13-06-56	Indoors	"
"B00000535_21I6LU_20150527_130726E	2015-05-27_13-07-26	Indoors	"
"B00000536_21I6LU_20150527_130756E	2015-05-27_13-07-56	Indoors	"
"B00000537_21I6LU_20150527_130826E	2015-05-27_13-08-26	Indoors	"
"B00000538_21I6LU_20150527_130857E	2015-05-27_13-08-56	Indoors	"
"B00000539_21I6LU_20150527_130928E	2015-05-27_13-09-27	Indoors	"
"B00000540_21I6LU_20150527_130957E	2015-05-27_13-09-57	Indoors	"
"B00000541_21I6LU_20150527_131028E	2015-05-27_13-10-28	Indoors	"
"B00000542_21I6LU_20150527_131102E	2015-05-27_13-11-02	Indoors	"
"B00000543_21I6LU_20150527_131145E	2015-05-27_13-11-45	Indoors	"
"B00000544_21I6LU_20150527_131227E	2015-05-27_13-12-27	Indoors	"
"B00000545_21I6LU_20150527_131303E	2015-05-27_13-13-03	Indoors	"
"B00000546_21I6LU_20150527_131339E	2015-05-27_13-13-39	Indoors	"
"B00000547_21I6LU_20150527_131415E	2015-05-27_13-14-15	Indoors	"
"B00000548_21I6LU_20150527_131446E	2015-05-27_13-14-46	Indoors	"
"B00000549_21I6LU_20150527_131517E	2015-05-27_13-15-17	Indoors	"
"B00000550_21I6LU_20150527_131548E	2015-05-27_13-15-48	Indoors	"
"B00000551_21I6LU_20150527_131619E	2015-05-27_13-16-19	Indoors	"
"B00000552_21I6LU_20150527_131650E	2015-05-27_13-16-50	Indoors	"
"B00000553_21I6LU_20150527_131722E	2015-05-27_13-17-21	Indoors	"
"B00000554_21I6LU_20150527_131752E	2015-05-27_13-17-52	Indoors	"
"B00000555_21I6LU_20150527_131823E	2015-05-27_13-18-23	Indoors	"
"B00000556_21I6LU_20150527_131854E	2015-05-27_13-18-54	Indoors	"
"B00000557_21I6LU_20150527_131925E	2015-05-27_13-19-25	Indoors	"
"B00000558_21I6LU_20150527_131955E	2015-05-27_13-19-55	Indoors	"
"B00000559_21I6LU_20150527_132025E	2015-05-27_13-20-25	Indoors	"
"B00000560_21I6LU_20150527_132056E	2015-05-27_13-20-56	Indoors	"
"B00000561_21I6LU_20150527_132126E	2015-05-27_13-21-26	Indoors	"
"B00000562_21I6LU_20150527_132157E	2015-05-27_13-21-57	Indoors	"
"B00000563_21I6LU_20150527_132227E	2015-05-27_13-22-27	Indoors	"
"B00000564_21I6LU_20150527_132258E	2015-05-27_13-22-58	Indoors	"
"B00000565_21I6LU_20150527_132328E	2015-05-27_13-23-28	Indoors	"
"B00000566_21I6LU_20150527_132359E	2015-05-27_13-23-59	Indoors	"
"B00000567_21I6LU_20150527_132429E	2015-05-27_13-24-29	Indoors	"
"B00000568_21I6LU_20150527_132459E	2015-05-27_13-24-59	Indoors	"
"B00000569_21I6LU_20150527_132529E	2015-05-27_13-25-29	Indoors	"
"B00000570_21I6LU_20150527_132559E	2015-05-27_13-25-59	Indoors	"
"B00000571_21I6LU_20150527_132629E	2015-05-27_13-26-29	Indoors	"
"B00000572_21I6LU_20150527_132659E	2015-05-27_13-26-59	Indoors	"
"B00000573_21I6LU_20150527_132729E	2015-05-27_13-27-29	Indoors	"
"B00000574_21I6LU_20150527_132759E	2015-05-27_13-27-59	Indoors	"
"B00000575_21I6LU_20150527_132830E	2015-05-27_13-28-30	Indoors	"
"B00000576_21I6LU_20150527_132901E	2015-05-27_13-29-01	Indoors	"
"B00000577_21I6LU_20150527_132932E	2015-05-27_13-29-32	Indoors	"
"B00000578_21I6LU_20150527_133003E	2015-05-27_13-30-03	Indoors	"
"B00000579_21I6LU_20150527_133034E	2015-05-27_13-30-34	Indoors	"
"B00000580_21I6LU_20150527_133105E	2015-05-27_13-31-05	Indoors	"
"B00000581_21I6LU_20150527_133136E	2015-05-27_13-31-36	Indoors	"
"B00000582_21I6LU_20150527_133207E	2015-05-27_13-32-07	Indoors	"
"B00000583_21I6LU_20150527_133238E	2015-05-27_13-32-38	Indoors	"
"B00000584_21I6LU_20150527_133308E	2015-05-27_13-33-08	Indoors	"
"B00000585_21I6LU_20150527_133338E	2015-05-27_13-33-38	Indoors	"
"B00000586_21I6LU_20150527_133408E	2015-05-27_13-34-08	Indoors	"
"B00000587_21I6LU_20150527_133438E	2015-05-27_13-34-38	Indoors	"
"B00000588_21I6LU_20150527_133508E	2015-05-27_13-35-08	Indoors	"
"B00000589_21I6LU_20150527_133539E	2015-05-27_13-35-39	Indoors	"
"B00000590_21I6LU_20150527_133609E	2015-05-27_13-36-09	Indoors	"
"B00000591_21I6LU_20150527_133639E	2015-05-27_13-36-39	Indoors	"
"B00000592_21I6LU_20150527_133710E	2015-05-27_13-37-10	Indoors	"
"B00000593_21I6LU_20150527_133741E	2015-05-27_13-37-41	Indoors	"
"B00000594_21I6LU_20150527_133812E	2015-05-27_13-38-12	Indoors	"
"B00000595_21I6LU_20150527_133843E	2015-05-27_13-38-43	Indoors	"
"B00000596_21I6LU_20150527_133914E	2015-05-27_13-39-14	Indoors	"
"B00000597_21I6LU_20150527_133945E	2015-05-27_13-39-45	Indoors	"
"B00000598_21I6LU_20150527_134016E	2015-05-27_13-40-16	Indoors	"
"B00000599_21I6LU_20150527_134047E	2015-05-27_13-40-47	Indoors	"
"B00000600_21I6LU_20150527_134118E	2015-05-27_13-41-18	Indoors	"
"B00000601_21I6LU_20150527_134149E	2015-05-27_13-41-49	Indoors	"
"B00000602_21I6LU_20150527_134220E	2015-05-27_13-42-20	Indoors	"
"B00000603_21I6LU_20150527_134251E	2015-05-27_13-42-51	Indoors	"
"B00000604_21I6LU_20150527_134322E	2015-05-27_13-43-22	Indoors	"
"B00000605_21I6LU_20150527_134353E	2015-05-27_13-43-53	Indoors	"
"B00000606_21I6LU_20150527_134424E	2015-05-27_13-44-24	Indoors	"
"B00000607_21I6LU_20150527_134454E	2015-05-27_13-44-54	Indoors	"
"B00000608_21I6LU_20150527_134525E	2015-05-27_13-45-25	Indoors	"
"B00000609_21I6LU_20150527_134556E	2015-05-27_13-45-56	Indoors	"
"B00000610_21I6LU_20150527_134627E	2015-05-27_13-46-27	Indoors	"
"B00000611_21I6LU_20150527_134658E	2015-05-27_13-46-58	Indoors	"
"B00000612_21I6LU_20150527_134729E	2015-05-27_13-47-29	Indoors	"
"B00000613_21I6LU_20150527_134800E	2015-05-27_13-48-00	Indoors	"
"B00000614_21I6LU_20150527_134831E	2015-05-27_13-48-31	Indoors	"
"B00000615_21I6LU_20150527_134902E	2015-05-27_13-49-02	Indoors	"
"B00000616_21I6LU_20150527_134933E	2015-05-27_13-49-33	Indoors	"
"B00000617_21I6LU_20150527_135004E	2015-05-27_13-50-04	Indoors	"
"B00000618_21I6LU_20150527_135035E	2015-05-27_13-50-35	Indoors	"
"B00000619_21I6LU_20150527_135105E	2015-05-27_13-51-05	Indoors	"
"B00000620_21I6LU_20150527_135135E	2015-05-27_13-51-35	Indoors	"
"B00000621_21I6LU_20150527_135205E	2015-05-27_13-52-05	Indoors	"
"B00000622_21I6LU_20150527_135235E	2015-05-27_13-52-35	Indoors	"
"B00000623_21I6LU_20150527_135305E	2015-05-27_13-53-05	Indoors	"
"B00000624_21I6LU_20150527_135336E	2015-05-27_13-53-36	Indoors	"
"B00000625_21I6LU_20150527_135406E	2015-05-27_13-54-06	Indoors	"
"B00000626_21I6LU_20150527_135437E	2015-05-27_13-54-37	Indoors	"
"B00000627_21I6LU_20150527_135508E	2015-05-27_13-55-08	Indoors	"
"B00000628_21I6LU_20150527_135533E	2015-05-27_13-55-33	Non codable	"
"B00000629_21I6LU_20150527_135604E	2015-05-27_13-56-04	Non codable	"
"B00000630_21I6LU_20150527_135643E	2015-05-27_13-56-43	Non codable	"
"B00000631_21I6LU_20150527_135713E	2015-05-27_13-57-13	Non codable	"
"B00000632_21I6LU_20150527_135743E	2015-05-27_13-57-43	Non codable	"
"B00000633_21I6LU_20150527_135816E	2015-05-27_13-58-16	Non codable	"
"B00000634_21I6LU_20150527_135845E	2015-05-27_13-58-45	Non codable	"
"B00000635_21I6LU_20150527_135915E	2015-05-27_13-59-15	Non codable	"
"B00000636_21I6LU_20150527_135946E	2015-05-27_13-59-46	Non codable	"
"B00000637_21I6LU_20150527_140016E	2015-05-27_14-00-16	Non codable	"
"B00000638_21I6LU_20150527_140047E	2015-05-27_14-00-47	Non codable	"
"B00000639_21I6LU_20150527_140117E	2015-05-27_14-01-17	Non codable	"
"B00000640_21I6LU_20150527_140147E	2015-05-27_14-01-47	Non codable	"
"B00000641_21I6LU_20150527_140218E	2015-05-27_14-02-18	Non codable	"
"B00000642_21I6LU_20150527_140248E	2015-05-27_14-02-48	Non codable	"
"B00000643_21I6LU_20150527_140319E	2015-05-27_14-03-19	Non codable	"
"B00000644_21I6LU_20150527_140349E	2015-05-27_14-03-49	Non codable	"
"B00000645_21I6LU_20150527_140420E	2015-05-27_14-04-20	Non codable	"
"B00000646_21I6LU_20150527_140450E	2015-05-27_14-04-50	Non codable	"
"B00000647_21I6LU_20150527_140521E	2015-05-27_14-05-21	Non codable	"
"B00000648_21I6LU_20150527_140551E	2015-05-27_14-05-51	Non codable	"
"B00000649_21I6LU_20150527_140621E	2015-05-27_14-06-21	Non codable	"
"B00000650_21I6LU_20150527_140652E	2015-05-27_14-06-52	Non codable	"
"B00000651_21I6LU_20150527_140722E	2015-05-27_14-07-22	Non codable	"
"B00000652_21I6LU_20150527_140753E	2015-05-27_14-07-53	Non codable	"
"B00000653_21I6LU_20150527_140823E	2015-05-27_14-08-23	Non codable	"
"B00000654_21I6LU_20150527_140854E	2015-05-27_14-08-54	Non codable	"
"B00000655_21I6LU_20150527_140924E	2015-05-27_14-09-24	Non codable	"
"B00000656_21I6LU_20150527_140955E	2015-05-27_14-09-55	Non codable	"
"B00000657_21I6LU_20150527_141025E	2015-05-27_14-10-25	Non codable	"
"B00000658_21I6LU_20150527_141055E	2015-05-27_14-10-55	Non codable	"
"B00000659_21I6LU_20150527_141126E	2015-05-27_14-11-26	Non codable	"
"B00000660_21I6LU_20150527_141156E	2015-05-27_14-11-56	Non codable	"
"B00000661_21I6LU_20150527_141227E	2015-05-27_14-12-27	Non codable	"
"B00000662_21I6LU_20150527_141257E	2015-05-27_14-12-57	Non codable	"
"B00000663_21I6LU_20150527_141328E	2015-05-27_14-13-28	Non codable	"
"B00000664_21I6LU_20150527_141358E	2015-05-27_14-13-58	Non codable	"
"B00000665_21I6LU_20150527_141429E	2015-05-27_14-14-29	Non codable	"
"B00000666_21I6LU_20150527_141459E	2015-05-27_14-14-59	Non codable	"
"B00000667_21I6LU_20150527_141529E	2015-05-27_14-15-29	Non codable	"
"B00000668_21I6LU_20150527_141600E	2015-05-27_14-16-00	Non codable	"
"B00000669_21I6LU_20150527_141630E	2015-05-27_14-16-30	Non codable	"
"B00000670_21I6LU_20150527_141701E	2015-05-27_14-17-01	Non codable	"
"B00000671_21I6LU_20150527_141731E	2015-05-27_14-17-31	Non codable	"
"B00000672_21I6LU_20150527_141802E	2015-05-27_14-18-02	Non codable	"
"B00000673_21I6LU_20150527_141832E	2015-05-27_14-18-32	Non codable	"
"B00000674_21I6LU_20150527_141903E	2015-05-27_14-19-03	Non codable	"
"B00000675_21I6LU_20150527_141934E	2015-05-27_14-19-34	Non codable	"
"B00000676_21I6LU_20150527_142004E	2015-05-27_14-20-04	Non codable	"
"B00000677_21I6LU_20150527_142035E	2015-05-27_14-20-35	Non codable	"
"B00000678_21I6LU_20150527_142105E	2015-05-27_14-21-05	Non codable	"
"B00000679_21I6LU_20150527_142136E	2015-05-27_14-21-36	Non codable	"
"B00000680_21I6LU_20150527_142206E	2015-05-27_14-22-06	Non codable	"
"B00000681_21I6LU_20150527_142237E	2015-05-27_14-22-37	Non codable	"
"B00000682_21I6LU_20150527_142307E	2015-05-27_14-23-07	Non codable	"
"B00000683_21I6LU_20150527_142338E	2015-05-27_14-23-38	Non codable	"
"B00000684_21I6LU_20150527_142408E	2015-05-27_14-24-08	Non codable	"
"B00000685_21I6LU_20150527_142439E	2015-05-27_14-24-39	Non codable	"
"B00000686_21I6LU_20150527_142509E	2015-05-27_14-25-09	Non codable	"
"B00000687_21I6LU_20150527_142540E	2015-05-27_14-25-40	Non codable	"
"B00000688_21I6LU_20150527_142610E	2015-05-27_14-26-10	Non codable	"
"B00000689_21I6LU_20150527_142641E	2015-05-27_14-26-41	Non codable	"
"B00000690_21I6LU_20150527_142711E	2015-05-27_14-27-11	Non codable	"
"B00000691_21I6LU_20150527_142742E	2015-05-27_14-27-42	Non codable	"
"B00000692_21I6LU_20150527_142813E	2015-05-27_14-28-13	Non codable	"
"B00000693_21I6LU_20150527_142843E	2015-05-27_14-28-43	Non codable	"
"B00000694_21I6LU_20150527_142914E	2015-05-27_14-29-14	Non codable	"
